reference_model,comparison_model,frame,elapsed_seconds,timestamp_utc,radial_position_difference_m,along_track_position_difference_m,cross_track_position_difference_m,radial_velocity_difference_mm_s,along_track_velocity_difference_mm_s,cross_track_velocity_difference_mm_s
gmat_two_body,numerical_two_body,EarthMJ2000Eq,28020.0,2026-06-17T14:17:00Z,3.420268187960198e-08,-1.0145050070199678e-06,1.548028087450562e-08,1.0054032410074528e-06,-1.7962625127494774e-08,-3.400148768891586e-08
gmat_two_body,numerical_two_body,EarthMJ2000Eq,28080.0,2026-06-17T14:18:00Z,3.4249184969798267e-08,-1.0176757280309348e-06,1.3377860186952838e-08,1.010033952331487e-06,-1.7179831977029596e-08,-3.512069925561066e-08
gmat_two_body,numerical_two_body,EarthMJ2000Eq,28140.0,2026-06-17T14:19:00Z,3.2402085138041315e-08,-1.0210805233746908e-06,1.2233866006377423e-08,1.0124694075144731e-06,-1.558531265784759e-08,-3.454407828351748e-08
gmat_two_body,numerical_two_body,EarthMJ2000Eq,28200.0,2026-06-17T14:20:00Z,3.213443449244442e-08,-1.023703966320841e-06,9.57291013507646e-09,1.0160871279784746e-06,-1.3793018704208908e-08,-3.5031914222052074e-08
gmat_two_body,numerical_two_body,EarthMJ2000Eq,28260.0,2026-06-17T14:21:00Z,3.306266479656306e-08,-1.0257653426844916e-06,6.924781871892259e-09,1.0202101588002219e-06,-1.2755351768868102e-08,-3.38067796732142e-08
gmat_two_body,numerical_two_body,EarthMJ2000Eq,28320.0,2026-06-17T14:22:00Z,3.008586410959176e-08,-1.0284663356297747e-06,5.072445070967338e-09,1.024378652568561e-06,-1.1525136416503134e-08,-3.4742369345983726e-08
gmat_two_body,numerical_two_body,EarthMJ2000Eq,28380.0,2026-06-17T14:23:00Z,3.147173473453875e-08,-1.0310406598769836e-06,2.7852634491340083e-09,1.027997677157225e-06,-1.1161507312476593e-08,-3.312440848787077e-08
gmat_two_body,numerical_two_body,EarthMJ2000Eq,28440.0,2026-06-17T14:24:00Z,3.036020306945149e-08,-1.0330865650117055e-06,1.4362391552739023e-09,1.0320163051165077e-06,-9.258309398939288e-09,-3.187471500406356e-08
gmat_two_body,numerical_two_body,EarthMJ2000Eq,28500.0,2026-06-17T14:25:00Z,2.8558663980690868e-08,-1.0352903521380859e-06,-4.2513169001496994e-10,1.0349972034792902e-06,-7.291854674120068e-09,-3.120002781309502e-08
gmat_two_body,numerical_two_body,EarthMJ2000Eq,28560.0,2026-06-17T14:26:00Z,2.658141494648313e-08,-1.0367085124753696e-06,-2.127271367210966e-09,1.0376505367142654e-06,-7.005809987871829e-09,-3.1652145944098576e-08
